property_type,society,sector,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,Price_in_Crore,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,luxury_score_bin
flat,godrej nature plus,sector 33,8768.0,3.0,3,0,2.0,Under Construction,1.75,1996.0,0,0,0,0,0,0,56,"[50, 100)"
house,independent,sector 4,2019.753086419753,3.0,3,2,1.0,Old Property,0.45444444444444443,2250.0,0,0,0,0,0,0,34,"[0, 50)"
flat,bestech park view spa next,sector 67,12128.0,4.0,4,3+,5.0,Moderately Old,2.85,2350.0,0,1,0,1,0,2,149,"[100, 150)"
flat,ss the leaf,sector 85,6344.0,2.0,2,2,12.0,Relatively New,1.06,1671.0,0,0,0,0,0,0,44,"[0, 50)"
flat,vatika gurgaon,sector 83,6455.0,3.0,3,2,17.0,Moderately Old,1.12,1500.0,0,0,0,0,0,2,111,"[100, 150)"
flat,mapsko royale ville,sector 82,8000.0,3.0,4,2,6.0,Relatively New,1.12,1500.0,0,1,0,1,0,0,174,"[150, 200)"
flat,experion windchants,sector 112,11742.0,3.0,3,3+,2.0,Relatively New,3.29,2225.56,0,1,0,0,0,2,152,"[150, 200)"
flat,signature global solera 2,sector 107,6679.0,2.0,2,2,9.0,New Property,0.37,629.0,0,0,0,0,0,0,23,"[0, 50)"
house,independent,sector 28,8525.867136978248,9.0,9,3+,2.0,Moderately Old,2.762380952380952,3240.0,0,1,1,1,0,2,126,"[100, 150)"
flat,ambience creacions,sector 22,12700.0,2.0,2,2,11.0,Under Construction,1.75,1380.0,0,0,0,0,0,0,57,"[50, 100)"
flat,godrej nature plus,sector 33,15976.0,2.0,2,2,4.0,Under Construction,1.31,87.0,0,0,0,0,0,0,92,"[50, 100)"
flat,gls avenue 51,sector 92,7614.0,2.0,2,1,10.0,New Property,0.45,646.0,1,0,0,0,0,2,20,"[0, 50)"
flat,imperia the esfera,sector 37c,5500.0,3.0,3,1,10.0,New Property,0.99,1815.0,0,1,0,0,0,0,49,"[0, 50)"
house,nirvana country,sector 50,4488.461538461539,5.0,7,2,4.0,Moderately Old,3.141923076923077,7000.0,0,1,0,0,0,1,0,"[0, 50)"
flat,alpha corp gurgaonone,sector 84,7497.0,2.0,2,3,8.0,Relatively New,1.15,1364.0,1,0,0,0,0,2,37,"[0, 50)"
flat,central park flower valley,sector 33,11251.0,3.0,3,3,3.0,Old Property,1.79,1789.0,0,0,0,0,0,0,71,"[50, 100)"
flat,ss the coralwood,sector 84,5820.0,3.0,3,3+,12.0,Moderately Old,1.1,1890.0,0,0,0,0,0,2,104,"[100, 150)"
flat,emaar gurgaon greens,sector 102,8788.0,3.0,3,3,7.0,Relatively New,1.45,1650.0,0,1,0,0,0,0,159,"[150, 200)"
house,vipul tatvam villa,sector 48,159567.90123456792,3.0,4,3,2.0,Relatively New,3.82962962962963,240.0,1,1,1,0,0,2,148,"[100, 150)"
house,independent,sector 41,12424.242424242424,7.0,7,3+,3.0,Moderately Old,3.075,2475.0,1,1,1,1,0,1,151,"[150, 200)"
flat,dlf new town heights,sector 90,7297.0,4.0,4,3+,9.0,Relatively New,1.99,3099.0,0,1,0,1,0,2,102,"[100, 150)"
flat,bptp pedestal,sector 70a,9500.0,4.0,3,3,2.0,New Property,1.9,2159.0,0,0,1,0,0,0,133,"[100, 150)"
flat,sidhartha ncr one,sector 95,4179.0,2.0,2,2,10.0,Relatively New,0.57,1364.0,0,0,0,0,0,0,0,"[0, 50)"
house,huda plots,sector 56,14874.418604651162,2.0,2,2,1.0,Moderately Old,1.4874418604651163,1000.0,0,0,0,0,0,0,31,"[0, 50)"
house,independent,sector 3,9062.181447502548,2.0,4,1,2.0,Moderately Old,0.889,981.0,0,0,0,0,0,0,0,"[0, 50)"
house,emaar mgf marbella,sector 66,9266.557197591681,5.0,6,3+,4.0,New Property,2.9189655172413795,3150.0,0,1,0,1,0,0,38,"[0, 50)"
house,independent,sector 28,15346.560846560846,3.0,2,1,1.0,Relatively New,2.762380952380952,1800.0,0,0,0,0,0,0,0,"[0, 50)"
flat,dlf belvedere towers,sector 25,13765.0,4.0,4,3,1.0,Old Property,3.4,2807.0,0,1,0,0,0,0,26,"[0, 50)"
house,vatika sovereign next,sector 82a,4316.904453091223,5.0,6,3+,6.0,Relatively New,2.218888888888889,5140.0,0,0,0,0,0,0,53,"[50, 100)"
flat,dlf 76,new,11429.0,4.0,4,2,4.0,Under Construction,4.0,3977.0,1,1,0,0,0,2,101,"[100, 150)"
flat,signature global park,sohna road,7248.0,2.0,1,3,1.0,New Property,0.54,847.0,0,0,0,0,0,0,65,"[50, 100)"
flat,pyramid urban homes 2,sector 86,9615.0,2.0,2,1,10.0,Relatively New,0.5,591.0,0,0,0,0,0,0,15,"[0, 50)"
flat,shree vardhman flora,sector 90,5128.0,3.0,4,3,8.0,New Property,1.0,1950.0,0,1,0,0,0,0,95,"[50, 100)"
house,international city by sobha phase 2,sector 109,3910.222222222222,5.0,6,3,3.0,Relatively New,1.7596,4500.0,1,1,1,1,0,0,63,"[50, 100)"
flat,signature global solera,sector 107,4762.0,3.0,2,2,5.0,Relatively New,0.5,850.0,0,0,0,0,1,0,35,"[0, 50)"
house,independent,sector 43,6975.528629128058,5.0,6,3,3.0,Moderately Old,3.829565217391304,5490.0,1,1,1,1,0,0,76,"[50, 100)"
flat,denso haryana housing society,manesar,4308.0,3.0,3,3+,5.0,Moderately Old,0.9,2374.0,0,1,0,0,0,0,7,"[0, 50)"
flat,signature global park 4,sector 36,11333.0,3.0,2,3,1.0,New Property,0.85,852.0,0,0,0,0,0,0,33,"[0, 50)"
house,independent,sector 12,8000.000000000001,3.0,3,3,3.0,Relatively New,0.7200000000000001,900.0,0,0,0,0,0,0,0,"[0, 50)"
flat,professors enclave cghs,sector 56,8324.0,3.0,3,2,6.0,Old Property,1.54,1920.0,0,1,0,1,0,2,104,"[100, 150)"
flat,m3m golf hills phase 1,sector 79,10828.0,3.0,2,3,10.0,Relatively New,1.7,1570.0,0,0,0,0,0,0,0,"[0, 50)"
flat,bestech park view residency,sector 2,8073.0,3.0,4,3+,4.0,Old Property,1.55,1920.0,0,1,0,0,0,0,84,"[50, 100)"
flat,viridian the plaza 106,sector 106,5571.0,1.0,1,1,7.0,Relatively New,0.39,511.0,0,0,0,0,0,0,130,"[100, 150)"
flat,viridian the plaza 106,sector 106,6571.0,1.0,1,1,18.0,New Property,0.46,795.0,0,0,0,0,0,0,104,"[100, 150)"
house,dlf new town heights,sector 86,3309.5588235294117,4.0,4,3+,3.0,Moderately Old,1.12525,3400.0,1,1,1,1,0,2,142,"[100, 150)"
flat,sobha city,sector 108,13972.0,2.0,2,2,3.0,Under Construction,2.1,1381.0,0,0,0,0,0,0,74,"[50, 100)"
flat,ireo skyon,sector 60,13214.0,4.0,5,3,10.0,Relatively New,3.7,2800.0,0,1,0,0,0,2,165,"[150, 200)"
flat,raheja sampada,sector 92,4745.0,3.0,2,3,6.0,Relatively New,0.65,1370.0,0,0,0,0,0,0,49,"[0, 50)"
flat,signature global park,sohna road,6296.0,2.0,2,2,1.0,Relatively New,0.532,960.0,0,0,0,1,0,0,168,"[150, 200)"
flat,ambience creacions,sector 22,12913.0,3.0,5,3+,3.0,New Property,3.99,3090.0,0,1,0,0,0,1,102,"[100, 150)"
flat,tulip violet,sector 69,8409.0,4.0,4,1,12.0,Relatively New,1.66,1970.0,0,0,0,1,0,0,102,"[100, 150)"
flat,ireo skyon,sector 60,12818.0,3.0,3,3,2.0,Relatively New,2.82,2400.0,0,1,0,0,0,2,174,"[150, 200)"
house,independent,garhi harsaru,5735.332464146023,4.0,4,0,1.0,Old Property,1.7596,3068.0,0,0,0,0,0,0,0,"[0, 50)"
flat,imperia the esfera,sector 37c,5450.0,2.0,3,3,9.0,Relatively New,0.86,1489.0,1,0,0,0,1,0,49,"[0, 50)"
flat,signature global solera,sector 107,6333.0,2.0,2,2,3.0,Relatively New,0.38,682.0,0,0,0,0,0,1,23,"[0, 50)"
flat,tulip violet,sector 69,9701.0,4.0,4,2,0.0,Relatively New,1.95,2010.0,0,0,0,0,0,0,157,"[150, 200)"
flat,orris aster court premier,sector 85,5820.0,4.0,5,3+,10.0,Relatively New,1.49,2017.0,0,1,0,0,0,2,84,"[50, 100)"
flat,capital residences 360,sector 70a,7586.0,2.0,2,2,10.0,Relatively New,1.1,1450.0,1,0,0,0,0,0,42,"[0, 50)"
flat,shyam apartment,"sector 7, sector 7",5739.0,3.0,3,2,2.0,Relatively New,0.66,1150.0,0,0,0,0,0,0,0,"[0, 50)"
flat,m3m sierra 68,sector 68,8675.0,2.0,2,3,1.0,Relatively New,1.08,1130.0,0,0,0,0,0,2,149,"[100, 150)"
flat,emaar imperial gardens,sector 102,9875.0,3.0,4,3+,14.0,Relatively New,2.05,2301.0,0,1,0,0,0,0,116,"[100, 150)"
flat,dlf wellington estate,sector 43,14615.0,3.0,3,2,11.0,Old Property,2.09,1430.0,0,0,0,0,0,2,79,"[50, 100)"
flat,bajrang apartments,sector 6,4471.0,2.0,2,2,1.0,Moderately Old,0.38,966.0,0,0,0,0,0,0,0,"[0, 50)"
flat,hcbs sports ville,sohna road,4346.0,2.0,2,2,10.0,Relatively New,0.2689999999999999,619.0,0,0,0,0,0,0,43,"[0, 50)"
flat,rof ananda,sector 95,8527.0,3.0,2,2,14.0,New Property,0.55,733.0,1,0,0,0,0,2,81,"[50, 100)"
flat,tulsiani easy in homes,sohna road,6723.0,2.0,2,3,12.0,New Property,0.4,676.0,0,0,0,0,0,0,36,"[0, 50)"
house,independent,sector 105,1081.2169977369877,3.0,2,1,1.0,Moderately Old,0.43,3977.0,0,0,0,0,0,0,0,"[0, 50)"
flat,dlf regal gardens,sector 90,6647.0,3.0,3,3+,8.0,Relatively New,1.13,1730.0,0,0,0,0,1,0,72,"[50, 100)"
house,independent,sector 4,4021.632251720747,3.0,3,0,1.0,Moderately Old,0.45444444444444443,1130.0,0,0,0,0,0,0,0,"[0, 50)"
flat,ild grand,sector 37c,7143.0,3.0,3,0,1.0,New Property,1.35,1820.0,0,0,0,0,0,0,60,"[50, 100)"
flat,smart world orchard,sector 61,15179.0,2.0,2,2,4.0,Under Construction,1.7,1273.0,1,0,0,0,0,0,127,"[100, 150)"
flat,dlf the arbour,sector 63,20000.0,4.0,4,3+,34.0,Under Construction,7.9,3950.0,0,0,0,0,0,0,61,"[50, 100)"
flat,ansal sushant residency,sector 57,6775.0,3.0,2,3+,1.0,Moderately Old,1.5,280.0,0,0,0,0,0,0,87,"[50, 100)"
house,dlf city plots,sector 26,3894.6436476316953,5.0,6,3,2.0,Old Property,1.7596,4518.0,0,1,1,1,0,2,87,"[50, 100)"
flat,ashiyara 2,garauli kalan,4500.0,3.0,3,2,18.0,Under Construction,0.45,1000.0,0,0,0,0,0,0,0,"[0, 50)"
house,unitech aspen greens,sector 50,142814.68531468534,4.0,5,3,3.0,Old Property,3.141923076923077,220.0,1,1,0,0,0,2,111,"[100, 150)"
house,unitech espace,sector 50,9818.509615384617,4.0,4,3,2.0,Old Property,3.141923076923077,3200.0,0,0,0,0,0,2,88,"[50, 100)"
flat,indiabulls centrum park,sector 103,7652.0,4.0,6,3+,4.0,Relatively New,2.2,2875.0,0,1,0,0,0,2,108,"[100, 150)"
flat,ireo victory valley,sector 67,14583.0,3.0,4,3,24.0,Relatively New,3.5,2490.0,0,1,0,1,0,2,149,"[100, 150)"
flat,kendriya vihar,sector 56,9587.0,1.0,1,1,1.0,Old Property,0.58,688.0,0,0,0,0,0,0,77,"[50, 100)"
flat,puri emerald bay,sector 104,10163.0,3.0,3,3+,14.0,Relatively New,2.49,2450.0,0,1,0,0,0,2,129,"[100, 150)"
flat,ansal api esencia,sector 67,6435.0,3.0,3,3+,2.0,Moderately Old,1.0,1554.0,0,0,0,0,0,0,9,"[0, 50)"
flat,ansal estella,sector 103,8671.0,3.0,3,3+,6.0,Under Construction,1.5,1960.0,0,0,0,0,0,0,58,"[50, 100)"
flat,puri emerald bay,sector 104,9677.0,2.0,2,2,7.0,Under Construction,1.5,1550.0,0,0,0,0,1,0,43,"[0, 50)"
flat,signature global park,sohna road,7850.0,3.0,2,3+,3.0,New Property,0.9499,1210.0,0,0,0,0,0,0,85,"[50, 100)"
house,independent,sector 12,43373.49397590362,2.0,2,1,2.0,Old Property,0.7200000000000001,166.0,0,0,0,0,0,0,0,"[0, 50)"
flat,umang winter hills,sector 77,5763.0,3.0,3,3,7.0,Relatively New,1.05,1600.0,0,0,0,0,0,0,49,"[0, 50)"
house,tata primanti,sector 72,5568.571428571428,4.0,5,3+,3.0,Relatively New,3.898,7000.0,0,0,0,0,0,2,30,"[0, 50)"
house,international city by sobha phase 1,sector 109,2825.3050738599873,4.0,5,3,2.0,Moderately Old,1.7596,6228.0,0,0,0,0,0,0,76,"[50, 100)"
flat,puri diplomatic greens,sector 111,13590.0,3.0,4,2,7.0,Relatively New,2.65,2216.0,0,1,0,0,0,2,159,"[150, 200)"
flat,signature global park,sohna road,6938.0,2.0,2,0,1.0,Relatively New,0.75,1081.0,0,0,0,0,0,0,58,"[50, 100)"
house,independent,surat nagar,25137.14285714286,2.0,2,1,2.0,New Property,1.7596,700.0,0,0,0,0,0,0,0,"[0, 50)"
flat,paras dews,sector 106,7581.0,2.0,2,2,5.0,New Property,1.05,1574.0,0,0,0,0,0,0,97,"[50, 100)"
flat,conscient habitat,sector 99a,5599.0,2.0,2,1,8.0,Relatively New,0.271,550.0,0,0,0,0,1,0,49,"[0, 50)"
house,independent,sector 45,5166.666666666667,6.0,7,3+,3.0,Relatively New,2.325,4500.0,1,1,1,1,0,2,105,"[100, 150)"
flat,hsiidc sidco aravali,sector 1 imt manesar,3478.0,3.0,3,3+,8.0,Moderately Old,0.9,1900.0,0,1,0,0,0,0,23,"[0, 50)"
flat,conscient heritage max,sector 102,10237.0,3.0,4,3+,9.0,Moderately Old,2.2,2149.0,1,1,0,0,0,0,125,"[100, 150)"
flat,prasha apartments,sector 1 imt manesar,3308.0,3.0,3,3+,3.0,Moderately Old,0.75,2115.0,0,1,0,0,0,0,31,"[0, 50)"
flat,vatika gurgaon,sector 83,8947.0,2.0,2,2,18.0,Moderately Old,0.85,1100.0,0,0,0,1,0,2,119,"[100, 150)"
flat,bestech park view residency,sector 2,7889.0,3.0,4,3+,8.0,Moderately Old,1.51,1920.0,0,1,0,0,0,0,92,"[50, 100)"
flat,ats tourmaline,sector 109,8000.0,3.0,3,3+,5.0,Relatively New,1.4,1466.0,0,0,0,0,0,0,44,"[0, 50)"
flat,experion the heartsong,sector 108,8487.0,3.0,4,3+,14.0,Relatively New,1.7,1500.29,0,1,0,0,0,0,119,"[100, 150)"
flat,orris aster court premier,sector 85,5896.0,3.0,4,2,5.0,Relatively New,1.25,1900.0,0,1,0,0,0,2,174,"[150, 200)"
flat,eldeco accolade,sohna road,5753.0,2.0,2,3,9.0,Relatively New,0.73,1269.0,0,0,0,1,0,0,103,"[100, 150)"
flat,emaar mgf emerald estate,sector 65,21014.0,3.0,3,3,7.0,Relatively New,1.7,919.0,1,0,0,0,0,2,116,"[100, 150)"
flat,sare homes,sector 92,4872.0,4.0,3,3,13.0,New Property,0.95,1950.0,0,0,0,0,0,0,0,"[0, 50)"
house,independent,sector 25,27962.962962962964,4.0,4,3+,2.0,Moderately Old,5.033333333333333,1800.0,1,1,1,1,0,0,61,"[50, 100)"
flat,nbcc heights,sector 89,6579.0,2.0,2,2,6.0,Moderately Old,0.75,1140.0,0,0,0,0,0,0,0,"[0, 50)"
flat,central park resorts,sector 48,20901.0,3.0,3,3+,8.0,Moderately Old,5.15,2364.0,0,1,0,0,0,1,53,"[50, 100)"
flat,alpha corp gurgaonone,sector 84,9449.0,2.0,2,1,6.0,Relatively New,1.2,1270.0,0,0,0,0,0,0,13,"[0, 50)"
flat,m3m soulitude,sector 89,8701.0,3.0,3,2,1.0,New Property,1.3,1023.0,0,0,0,0,1,0,45,"[0, 50)"
flat,m3m ikonic,sector 68,9231.0,3.0,3,3+,18.0,Relatively New,1.8,1845.0,0,0,0,0,0,2,126,"[100, 150)"
flat,vatika the seven lamps,sector 82,6533.0,2.0,2,3+,9.0,Relatively New,0.9375,1435.0,1,0,0,0,0,2,117,"[100, 150)"
house,independent,sector 14,75128.93982808023,6.0,6,3+,3.0,Old Property,2.622,349.0,0,0,0,0,1,0,35,"[0, 50)"
flat,corona optus,sector 37c,7186.0,3.0,3,3+,2.0,Relatively New,1.43,1909.0,0,1,0,0,1,0,49,"[0, 50)"
flat,satya the hermitage,sector 103,5517.0,2.0,2,0,10.0,Relatively New,0.8,1450.0,0,0,0,0,0,0,61,"[50, 100)"
flat,hcbs sports ville,sohna road,7407.0,1.0,1,2,1.0,New Property,0.24,368.0,0,0,0,0,0,0,68,"[50, 100)"
flat,ss the leaf,sector 85,6524.0,2.0,2,3,21.0,Relatively New,1.07,1640.0,0,0,0,1,0,0,67,"[50, 100)"
flat,vipul belmonte,sector 53,21922.0,3.0,4,3+,0.0,Old Property,6.5,2965.0,1,0,0,0,1,0,72,"[50, 100)"
flat,tata primanti,sector 72,11111.0,4.0,4,3+,2.0,Moderately Old,5.0,4500.0,1,1,0,1,1,2,174,"[150, 200)"
flat,tulip violet,sector 69,8888.0,3.0,3,2,1.0,Relatively New,1.43,1608.0,0,0,0,1,0,0,86,"[50, 100)"
house,independent,sector 26,9775.555555555555,4.0,3,2,2.0,Relatively New,1.7596,1800.0,0,0,1,0,0,0,21,"[0, 50)"
flat,signature global solera,sector 107,6645.0,2.0,2,1,7.0,Relatively New,0.4,623.0,0,0,0,0,0,2,55,"[50, 100)"
flat,bestech park view sanskruti,sector 92,7871.0,4.0,3,3,8.0,New Property,1.83,2325.0,0,1,0,0,0,0,128,"[100, 150)"
flat,parsvnath exotica,sector 53,19003.0,4.0,4,3,7.0,Moderately Old,6.44,3390.0,0,1,0,0,0,2,80,"[50, 100)"
house,independent,sector 55,145217.39130434784,2.0,9,3+,5.0,New Property,1.67,115.0,0,0,0,0,1,2,44,"[0, 50)"
flat,smartworld 1dxp,sector 113,10589.0,4.0,4,3+,20.0,Under Construction,2.75,2951.0,1,1,0,1,0,1,57,"[50, 100)"
house,independent,sector 25,13911.921872120878,5.0,5,3,3.0,Moderately Old,5.033333333333333,3618.0,1,1,0,1,0,0,42,"[0, 50)"
flat,vatika lifestyle homes,sector 83,6268.0,3.0,3,2,8.0,Relatively New,1.1,1755.0,1,0,1,1,0,2,174,"[150, 200)"
flat,kashish manor one,sector 111,7097.0,3.0,4,3+,14.0,Under Construction,1.65,2325.0,0,1,0,0,1,0,8,"[0, 50)"
flat,tata primanti,sector 72,11364.0,4.0,4,3+,2.0,New Property,5.0,4000.0,1,1,1,0,0,2,174,"[150, 200)"
flat,gls avenue 51,sector 92,7812.0,3.0,3,1,0.0,Relatively New,0.5,640.0,0,0,0,0,0,0,0,"[0, 50)"
flat,sobha city,sector 108,14478.0,3.0,4,2,8.0,New Property,2.9,2003.0,0,0,0,0,0,0,109,"[100, 150)"
house,independent,sector 41,25625.0,1.0,1,0,1.0,Moderately Old,3.075,1200.0,0,0,0,0,0,0,0,"[0, 50)"
house,dlf city plots phase 2,sector 25,37283.950617283954,2.0,3,2,3.0,Old Property,5.033333333333333,1350.0,0,0,1,1,0,0,25,"[0, 50)"
flat,experion windchants,sector 112,13383.0,3.0,3,2,21.0,Relatively New,3.75,2225.56,0,1,0,0,0,2,159,"[150, 200)"
house,independent,sector 46,7377.777777777777,8.0,8,3+,3.0,Moderately Old,1.7596,2385.0,1,0,0,0,1,2,32,"[0, 50)"
flat,ss,sector 85,7151.0,2.0,2,3,15.0,Relatively New,1.2,1660.0,0,0,0,0,0,0,49,"[0, 50)"
flat,godrej nature plus,sector 33,11558.0,2.0,2,2,15.0,Under Construction,1.15,105.0,0,0,0,0,0,0,38,"[0, 50)"
flat,unitech uniworld gardens,sector 47,11505.0,3.0,4,3+,10.0,Moderately Old,2.4,1989.0,0,1,0,0,0,0,103,"[100, 150)"
house,independent,sector 13,43022.00488997555,10.0,10,2,1.0,Old Property,1.7596,409.0,0,0,0,0,0,0,0,"[0, 50)"
house,ireo victory valley,sector 67,8058.265582655827,6.0,7,3+,51.0,Moderately Old,2.9009756097560975,3600.0,1,1,0,1,0,2,49,"[0, 50)"
flat,hero homes,sector 104,15819.0,3.0,2,2,4.0,Under Construction,1.4,1005.0,0,0,0,0,0,0,49,"[0, 50)"
flat,experion the heartsong,sector 108,13351.0,2.0,3,3,12.0,Relatively New,0.98,978.23,1,1,1,1,0,0,31,"[0, 50)"
flat,the close north,sector 50,9982.0,3.0,3,3+,3.0,Moderately Old,2.7,2605.0,0,1,0,0,0,0,117,"[100, 150)"
house,central park,sector 42,5307.993966817497,4.0,5,3,1.0,Moderately Old,1.7596,3315.0,1,1,0,1,0,2,84,"[50, 100)"
flat,m3m woodshire,sector 107,6589.0,2.0,2,3+,10.0,Relatively New,0.9,1366.0,0,0,0,0,1,2,49,"[0, 50)"
flat,signature global park,sohna road,7295.0,2.0,2,3,1.0,New Property,0.65,822.0,0,0,0,0,0,0,58,"[50, 100)"
flat,signature global solera,sector 107,8062.0,3.0,2,2,5.0,Relatively New,0.52,733.0,0,0,0,0,1,0,15,"[0, 50)"
flat,unitech uniworld gardens,sector 47,10307.0,3.0,4,3+,10.0,Moderately Old,2.15,1950.0,0,1,0,0,0,0,49,"[0, 50)"
house,ss hibiscus,sector 50,5370.808678500986,5.0,7,3+,1.0,Relatively New,3.141923076923077,5850.0,1,1,0,1,1,2,160,"[150, 200)"
house,independent,sector 28,9713.013194025852,4.0,5,3+,4.0,Relatively New,2.762380952380952,2844.0,1,1,1,0,0,2,54,"[50, 100)"
house,suncity township,sector 54,783650.7936507935,9.0,9,3,11.0,Relatively New,4.701904761904761,60.0,0,1,0,0,0,1,7,"[0, 50)"
flat,emaar gurgaon greens,sector 102,9697.0,3.0,3,3,8.0,Relatively New,1.6,1162.0,0,0,0,0,0,0,46,"[0, 50)"
flat,paras dews,sector 106,11062.0,3.0,4,3+,7.0,Relatively New,1.25,1186.0,1,1,0,0,0,0,167,"[150, 200)"
house,independent,sector 2,5726.533628972653,4.0,4,3+,2.0,Old Property,1.0565454545454545,1845.0,0,0,0,0,0,0,27,"[0, 50)"
house,smart world gems,sector 89,7774.624672586725,3.0,3,2,1.0,Under Construction,1.106329090909091,1423.0,1,0,0,0,1,0,45,"[0, 50)"
house,independent,sector 15 part 1,32000.0,3.0,3,2,1.0,Old Property,0.64,200.0,1,0,0,1,1,2,27,"[0, 50)"
house,independent,sector 105,43000.0,2.0,2,0,1.0,Moderately Old,0.43,100.0,0,0,0,0,0,0,0,"[0, 50)"
flat,park royal apartment,sector 56,7600.0,3.0,3,3+,5.0,Moderately Old,1.71,2251.0,0,1,0,0,0,2,118,"[100, 150)"
flat,tulip lemon,sector 69,10000.0,2.0,1,1,12.0,Relatively New,0.6,682.0,0,0,0,0,0,0,23,"[0, 50)"
house,ireo victory valley,sector 67,8058.265582655827,6.0,7,3+,3.0,Moderately Old,2.9009756097560975,3600.0,1,1,1,1,0,2,151,"[150, 200)"
flat,umang winter hills,sector 77,6586.0,3.0,3,3,14.0,Relatively New,1.2,1822.0,0,0,0,0,0,0,46,"[0, 50)"
flat,unitech the residences,sector 33,8738.0,3.0,4,2,8.0,Moderately Old,1.35,1545.0,0,1,0,0,0,0,49,"[0, 50)"
flat,residency grand,sector 52,9615.0,5.0,5,3+,2.0,Moderately Old,5.0,5200.0,0,0,0,0,0,0,0,"[0, 50)"
flat,m3m skycity,sector 65,15591.0,3.0,3,3,43.0,Under Construction,2.85,1828.0,0,0,0,0,0,0,115,"[100, 150)"
flat,experion the heartsong,sector 108,7988.0,3.0,4,3+,3.0,Relatively New,1.6,1500.29,0,1,0,0,0,2,60,"[50, 100)"
house,jacobpura gurugram,sector 12 near sadar bazar,310883.3922261484,2.0,2,1,3.0,Old Property,1.7596,56.6,0,0,0,0,1,0,0,"[0, 50)"
flat,dlf the ultima,sector 81,10553.0,3.0,3,3+,15.0,Relatively New,2.25,2132.0,0,1,0,0,0,1,165,"[150, 200)"
flat,signature global solera,sector 107,7692.0,2.0,2,1,11.0,Relatively New,0.5,546.0,0,0,0,0,0,0,55,"[50, 100)"
flat,breez global heights,sector 36,5825.0,1.0,1,1,8.0,New Property,0.24,468.0,0,0,0,0,0,0,57,"[50, 100)"
flat,paras dews,sector 106,7273.0,3.0,4,3+,24.0,Relatively New,1.28,1186.0,0,1,0,0,0,0,49,"[0, 50)"
flat,indiabulls centrum park,sector 103,8581.0,3.0,3,3+,8.0,Relatively New,1.33,1761.0,1,0,0,0,0,0,150,"[150, 200)"
flat,tulip violet,sector 69,8855.0,3.0,3,2,9.0,Relatively New,1.4,1578.0,0,0,0,1,0,0,120,"[100, 150)"
flat,satya the hermitage,sector 103,6656.0,3.0,4,3+,2.0,Relatively New,0.995,1699.0,0,1,0,1,0,0,174,"[150, 200)"
flat,antriksh heights,sector 84,6207.0,3.0,3,3+,12.0,Relatively New,0.9,1525.0,0,0,0,0,0,0,166,"[150, 200)"
flat,emaar gurgaon greens,sector 102,8606.0,3.0,3,3,7.0,Relatively New,1.42,1162.0,0,1,0,0,0,0,128,"[100, 150)"
flat,dlf the ultima,sector 81,10842.0,3.0,3,3+,14.0,Relatively New,2.28,1750.0,0,1,0,0,0,1,49,"[0, 50)"
house,independent,sector 25,37283.950617283954,4.0,3,3+,2.0,Moderately Old,5.033333333333333,1350.0,0,0,1,0,0,0,79,"[50, 100)"
flat,tulip leaf,sector 69,11388.0,3.0,3,3,16.0,Relatively New,2.06,1812.0,0,0,0,0,0,0,49,"[0, 50)"
house,independent,sector 57,7722.513089005237,5.0,6,3+,4.0,Old Property,2.6550000000000002,3438.0,1,1,1,1,0,0,34,"[0, 50)"
flat,lig flat,sector 40,5556.0,1.0,1,0,0.0,Moderately Old,1.5,300.0,0,0,0,0,0,0,0,"[0, 50)"
house,independent,sector 3 phase 3 extension,2352.352352352352,2.0,3,1,1.0,Relatively New,0.235,999.0,0,0,1,1,0,0,29,"[0, 50)"
flat,adani brahma samsara vilasa,sector 63,16470.0,3.0,3,3+,3.0,New Property,3.35,2034.0,0,0,0,0,0,2,16,"[0, 50)"
flat,smart world gems,sector 89,7964.0,2.0,2,3,2.0,New Property,0.88,1256.0,1,0,0,0,0,0,44,"[0, 50)"
flat,puri diplomatic greens,sector 111,11727.0,3.0,4,2,10.0,Moderately Old,2.58,2200.0,0,1,0,0,0,0,86,"[50, 100)"
flat,satya element one,sector 49,14009.0,1.0,2,2,2.0,Moderately Old,0.94,762.0,0,0,0,0,0,0,0,"[0, 50)"
house,independent,sector 43,19791.034715200538,4.0,4,2,2.0,Old Property,3.829565217391304,1935.0,1,1,0,0,0,2,80,"[50, 100)"
flat,emaar gurgaon greens,sector 102,8485.0,3.0,3,3,4.0,Relatively New,1.4,1650.0,0,1,0,0,0,2,83,"[50, 100)"
flat,whiteland  the aspen,sector 76,11917.0,3.0,4,3,8.0,Under Construction,3.5,2937.0,0,0,0,0,0,0,0,"[0, 50)"
flat,vatika boulevard residences and heights,sector 83,8000.0,3.0,3,2,2.0,Relatively New,1.42,2017.0,0,0,0,0,0,2,113,"[100, 150)"
flat,ambience creacions,sector 22,19444.0,3.0,4,3+,8.0,New Property,3.5,2045.0,0,1,0,0,0,2,57,"[50, 100)"
flat,shree vardhman flora,sector 90,4615.0,3.0,4,3,4.0,Relatively New,0.9,1950.0,0,1,0,0,0,0,165,"[150, 200)"
house,independent,sector 8,31534.05017921147,4.0,6,1,3.0,Relatively New,1.7596,558.0,0,0,0,0,0,0,0,"[0, 50)"
